LON;LAT;FECHA;CALLE;NUMERO;M2;DOLARES;PESOS;U_S_M2;Z_M2;BARRIOS;COMUNA
-58.454424494110341;-34.555042969719665;2012/12/17;11 DE SEPTIEMBRE DE 1888;2500;134.0;400000;;2985.1;0.0;BELGRANO;13
-58.456608925045906;-34.552425080528046;2012/12/07;11 DE SEPTIEMBRE DE 1888;2800;1140.0;830000;;728.1;0.0;BELGRANO;13
-58.461553230812775;-34.545658602385267;2012/12/10;11 DE SEPTIEMBRE DE 1888;3600;344.0;500000;;1453.5;0.0;NUÑEZ;13
-58.461911668333215;-34.585614217836209;2012/12/17;14 DE JULIO;700;456.0;540000;;1184.2;0.0;VILLA ORTUZAR;15
-58.462123055197154;-34.582933856749037;2012/12/13;14 DE JULIO;900;216.0;325000;;1504.6;0.0;VILLA ORTUZAR;15
-58.410990825894764;-34.615303934293351;2012/12/10;24 DE NOVIEMBRE;400;312.0;0;2880000;1887.7;9230.8;BALVANERA;3
-58.410990825894764;-34.615303934293351;2012/12/04;24 DE NOVIEMBRE;400;612.0;320000;;522.9;0.0;BALVANERA;3
-58.410826348952725;-34.619021355036779;2012/12/10;24 DE NOVIEMBRE;700;156.0;0;3000000;3932.7;19230.8;BALVANERA;3
-58.418122838960933;-34.659105625114336;2012/12/14;27 DE FEBRERO;5100;4000.0;1800000;;450.0;0.0;NUEVA POMPEYA;4
-58.443065175210165;-34.569420545990873;2012/12/17;3 DE FEBRERO;1000;88.0;0;2100000;4880.1;23863.6;PALERMO;14
-58.445532064090649;-34.567161062060237;2012/12/11;3 DE FEBRERO;1300;588.0;0;3900000;1356.4;6632.7;PALERMO;14
-58.503614214274812;-34.639586452121762;2012/12/17;ACASSUSO;5200;504.0;400000;;793.7;0.0;VILLA LURO;10
-58.44393107334929;-34.600544619659161;2012/12/13;ACEVEDO;100;236.0;750000;;3178.0;0.0;VILLA CRESPO;15
-58.438476499942979;-34.596526631644075;2012/12/13;ACEVEDO;600;539.0;690000;;1280.1;0.0;VILLA CRESPO;15
-58.436301442767061;-34.595135512678894;2012/12/13;ACEVEDO;800;130.0;390000;;3000.0;0.0;VILLA CRESPO;15
-58.435244622588833;-34.594460750186713;2012/12/14;ACEVEDO;900;236.0;750000;;3178.0;0.0;VILLA CRESPO;15
-58.43309029927439;-34.593085089720802;2012/12/14;ACEVEDO;1100;150.0;500000;;3333.3;0.0;VILLA CRESPO;15
-58.480019705278735;-34.569186378980163;2012/12/13;ACHA, MARIANO, GRAL.;2600;215.0;250000;;1162.8;0.0;VILLA URQUIZA;12
-58.480865938828167;-34.568232501691639;2012/12/13;ACHA, MARIANO, Gral.;2700;116.0;195000;;1681.0;0.0;VILLA URQUIZA;12
-58.499709462203924;-34.57479947577918;2012/12/17;ACHEGA;3000;141.0;250000;;1773.0;0.0;VILLA URQUIZA;12
-58.50432969588406;-34.569060129164036;2012/12/13;ACHEGA;3500;432.0;350000;;810.2;0.0;VILLA URQUIZA;12
-58.44027827624538;-34.607770427528642;2012/12/14;ACOYTE;900;246.0;450000;;1829.3;0.0;CABALLITO;6
-58.440304902503293;-34.605861265287487;2012/12/07;ACOYTE;1100;458.0;465000;;1015.3;0.0;VILLA CRESPO;15
-58.44636426288637;-34.568344945938875;2012/12/17;AGUILAR;2300;126.0;0;2520000;4090.0;20000.0;PALERMO;14
-58.448714832147424;-34.571030624271174;2012/12/17;AGUILAR;2600;480.0;530000;;1104.2;0.0;COLEGIALES;13
-58.43339749835333;-34.600291679613889;2012/12/13;AGUIRRE;200;316.0;720000;;2278.5;0.0;VILLA CRESPO;15
-58.435633874990934;-34.597901513215362;2012/12/13;AGUIRRE;500;130.0;580000;;4461.5;0.0;VILLA CRESPO;15
-58.493922324365066;-34.580025605215482;2012/12/13;AIZPURUA;2300;198.0;300000;;1515.2;0.0;VILLA URQUIZA;12
-58.495192326692035;-34.578003106460841;2012/12/13;AIZPURUA;2600;210.0;430000;;2047.6;0.0;VILLA URQUIZA;12
-58.496419541772177;-34.576475637403;2012/12/13;AIZPURUA;2800;816.0;1050000;;1286.8;0.0;VILLA URQUIZA;12
-58.499152743071505;-34.573095654528089;2012/12/13;AIZPURUA;3200;292.0;280000;;958.9;0.0;VILLA URQUIZA;12
-58.509888457347202;-34.577761883680736;2012/12/13;ALBARELLOS;2900;328.0;300000;;914.6;0.0;VILLA PUEYRREDON;12
-58.500141153941087;-34.647395225237339;2012/12/10;ALBARIÑO;1000;336.0;320000;;952.4;0.0;MATADEROS;9
-58.496516063166226;-34.65016528299158;2012/12/17;ALBARIÑO;1300;343.0;165000;;481.0;0.0;MATADEROS;9
-58.429615790336854;-34.6356372200405;2012/12/14;ALBARRACIN;1600;300.0;200000;;666.7;0.0;PARQUE CHACABUCO;7
-58.42867039472096;-34.63997205055496;2012/12/11;ALBARRACIN;2000;216.0;175000;;810.2;0.0;PARQUE CHACABUCO;7
-58.441868477479431;-34.622983778935989;2012/12/14;ALBERDI, JUAN BAUTISTA;1000;457.0;1300000;;2844.6;0.0;CABALLITO;6
-58.457517212945852;-34.630102293294406;2012/12/17;ALBERDI, JUAN BAUTISTA;2100;312.0;765000;;2451.9;0.0;FLORES;7
-58.464386958346061;-34.632216485212034;2012/12/11;ALBERDI, JUAN BAUTISTA;2600;216.0;440000;;2037.0;0.0;FLORES;7
-58.468400143229992;-34.633408714473347;2012/12/17;ALBERDI, JUAN BAUTISTA;2900;118.0;250000;;2118.6;0.0;FLORES;7
-58.46991471542723;-34.633873162226394;2012/12/11;ALBERDI, JUAN BAUTISTA;3000;128.0;295000;;2304.7;0.0;FLORES;7
-58.472195759683693;-34.634596178272517;2012/12/10;ALBERDI, JUAN BAUTISTA;3200;234.0;950000;;4059.8;0.0;FLORES;7
-58.481358176092172;-34.638439380556754;2012/12/17;ALBERDI, JUAN BAUTISTA;4000;104.0;335000;;3221.2;0.0;PARQUE AVELLANEDA;9
-58.48597079045858;-34.640592989642876;2012/12/13;ALBERDI, JUAN BAUTISTA;4300;901.0;500000;;554.9;0.0;PARQUE AVELLANEDA;9
-58.487703541512346;-34.641410179920669;2012/12/10;ALBERDI, JUAN BAUTISTA;4400;227.0;430000;;1894.3;0.0;PARQUE AVELLANEDA;9
-58.490897764454928;-34.642771484548881;2012/12/13;ALBERDI, JUAN BAUTISTA;4600;252.0;380000;;1507.9;0.0;VILLA LURO;10
-58.496647185003155;-34.646411786710409;2012/12/10;ALBERDI, JUAN BAUTISTA;5100;714.0;750000;;1050.4;0.0;MATADEROS;9
-58.498156129883739;-34.647802417713152;2012/12/17;ALBERDI, JUAN BAUTISTA;5300;198.0;345000;;1742.4;0.0;MATADEROS;9
-58.400819035874306;-34.618640025693715;2012/12/17;ALBERTI;800;272.0;260000;;955.9;0.0;BALVANERA;3
-58.397723418533154;-34.634442272023598;2012/12/14;ALBERTI;2100;840.0;0;6930000;1687.1;8250.0;PARQUE PATRICIOS;4
-58.514180390627523;-34.628564484353191;2012/12/17;ALCARAZ;570;190.0;150000;;789.5;0.0;VILLA LURO;10
-58.498562523249525;-34.616653399602797;2012/12/10;ALCARAZ;4200;780.0;259000;;332.1;0.0;MONTE CASTRO;10
-58.500180570575871;-34.61817995012089;2012/12/10;ALCARAZ;4400;700.0;280000;;400.0;0.0;MONTE CASTRO;10
-58.501672923548661;-34.619239574299833;2012/12/10;ALCARAZ;4600;272.0;380000;;1397.1;0.0;MONTE CASTRO;10
-58.506723343848542;-34.621609360692808;2012/12/10;ALCARAZ;5000;678.0;200000;;295.0;0.0;MONTE CASTRO;10
-58.410184923056796;-34.653991192331524;2012/12/17;ALCORTA, AMANCIO;3700;144.0;180000;;1250.0;0.0;NUEVA POMPEYA;4
-58.504469983285261;-34.623276805359957;2012/12/11;ALLENDE;1900;240.0;390000;;1625.0;0.0;MONTE CASTRO;10
-58.412190931999845;-34.640928658660322;2012/12/11;ALMAFUERTE;200;2250.0;1850000;;822.2;0.0;PARQUE PATRICIOS;4
-58.388888838239943;-34.611421752255886;2012/12/11;ALSINA, ADOLFO;1600;278.0;230000;;827.3;0.0;MONSERRAT;1
-58.403194399381846;-34.612420603829612;2012/12/04;ALSINA, ADOLFO;2600;180.0;190000;;1055.6;0.0;BALVANERA;3
-58.486612772038775;-34.582096589697514;2012/12/13;ALTOLAGUIRRE;2000;96.0;230000;;2395.8;0.0;VILLA URQUIZA;12
-58.495664576975408;-34.571292401934208;2012/12/13;ALTOLAGUIRRE;3100;232.0;229000;;987.1;0.0;VILLA URQUIZA;12
-58.495664576975408;-34.571292401934208;2012/12/13;ALTOLAGUIRRE;3100;958.0;0;3800000;811.2;3966.6;VILLA URQUIZA;12
-58.375853229334247;-34.645266613883905;2012/12/04;ALVARADO;1900;586.0;1200000;;2047.8;0.0;BARRACAS;4
-58.469168795903514;-34.602257261544359;2012/12/17;ALVAREZ JONTE;800;99.0;320000;;3232.3;0.0;VILLA GRAL. MITRE;11
-58.467984608737503;-34.599480228709275;2012/12/11;ALVAREZ JONTE;1600;240.0;990000;;4125.0;0.0;PATERNAL;15
-58.47501158750044;-34.606100593925859;2012/12/17;ALVAREZ JONTE;2300;264.0;0;2100000;1626.7;7954.5;VILLA GRAL. MITRE;11
-58.494548173205992;-34.614012663252886;2012/12/17;ALVAREZ JONTE;3800;2808.0;5000000;;1780.6;0.0;VILLA DEL PARQUE;11
-58.495478239525454;-34.614504200859031;2012/10/11;ALVAREZ JONTE;3900;752.0;1800000;;2393.6;0.0;MONTE CASTRO;10
-58.49621600354147;-34.614574514559663;2012/10/11;ALVAREZ JONTE;3945;990.0;2800000;;2828.3;0.0;MONTE CASTRO;10
-58.507647466608027;-34.620896170117881;2012/12/13;ALVAREZ JONTE;5000;360.0;550000;;1527.8;0.0;MONTE CASTRO;10
-58.473055743329361;-34.660333261757131;2012/12/17;ALVAREZ, CRISOSTOMO;4400;264.0;80000;;303.0;0.0;PARQUE AVELLANEDA;9
-58.455189605706565;-34.6235296662529;2012/12/10;ALVAREZ, DONATO, Tte. Gral.;200;502.0;1200000;;2390.4;0.0;FLORES;7
-58.46177782918776;-34.609605440567179;2012/12/10;ALVAREZ, DONATO, Tte. Gral.;1500;359.0;320000;;891.3;0.0;VILLA GRAL. MITRE;11
-58.464847680601814;-34.603398870245385;2012/12/14;ALVAREZ, DONATO, Tte. Gral.;2100;219.0;430000;;1963.5;0.0;VILLA GRAL. MITRE;11
-58.434198756458684;-34.599259940113264;2012/10/11;ALVAREZ, JULIAN;600;358.0;0;4900000;2799.0;13687.2;VILLA CRESPO;15
-58.432020141265369;-34.597868886023228;2012/12/14;ALVAREZ, JULIAN;800;110.0;320000;;2909.1;0.0;VILLA CRESPO;15
-58.432020141265369;-34.597868886023228;2012/12/11;ALVAREZ, JULIAN;800;731.0;550000;;752.4;0.0;VILLA CRESPO;15
-58.423447560583647;-34.59211513034672;2012/12/11;ALVAREZ, JULIAN;1600;240.0;990000;;4125.0;0.0;PALERMO;14
-58.417183249130723;-34.588090497610672;2012/12/11;ALVAREZ, JULIAN;2300;264.0;0;2100000;1626.7;7954.5;PALERMO;14
-58.410740132377768;-34.583910358532172;2012/12/14;ALVAREZ, JULIAN;3954;990.0;2800000;;2828.3;0.0;PALERMO;14
-58.444661175092754;-34.583234635049664;2012/12/07;ALVAREZ, THOMAS;10;549.0;1150000;;2094.7;0.0;CHACARITA;15
-58.445827999422583;-34.582733124137889;2012/12/11;ALVAREZ, THOMAS;100;549.0;1150000;;2094.7;0.0;CHACARITA;15
-58.453059072634922;-34.579968845959741;2012/12/17;ALVAREZ, THOMAS;800;366.0;790000;;2158.5;0.0;CHACARITA;15
-58.453059072634922;-34.579968845959741;2012/12/17;ALVAREZ, THOMAS;800;1360.0;1400000;;1029.4;0.0;CHACARITA;15
-58.454888250136598;-34.579382199719198;2012/12/07;ALVAREZ, THOMAS;900;343.0;1300000;;3790.1;0.0;CHACARITA;15
-58.456007322296131;-34.579051455858753;2012/12/17;ALVAREZ, THOMAS;1000;710.0;2600000;;3662.0;0.0;CHACARITA;15
-58.482596798723648;-34.572200712473261;2012/12/13;ALVAREZ, THOMAS;3100;1300.0;3500000;;2692.3;0.0;VILLA URQUIZA;12
-58.439004818768268;-34.608875523390601;2012/12/14;AMBROSETTI, JUAN B.;800;300.0;620000;;2066.7;0.0;CABALLITO;6
-58.444365993948132;-34.573895577607544;2012/12/11;AMENABAR;500;162.0;0;4200000;5301.8;25925.9;COLEGIALES;13
-58.446410856449049;-34.572556357100524;2012/12/11;AMENABAR;700;90.0;0;2700000;6135.0;30000.0;COLEGIALES;13
-58.448940522516772;-34.57108983538425;2012/12/17;AMENABAR;1000;118.0;640000;;5423.7;0.0;COLEGIALES;13
-58.471468696096188;-34.548319874347406;2012/12/14;AMENABAR;3800;180.0;365000;;2027.8;0.0;SAAVEDRA;12
-58.471821907395928;-34.547586332836275;2012/12/07;AMENABAR;3900;180.0;395000;;2194.4;0.0;SAAVEDRA;12
-58.476854392222485;-34.590444420267296;2012/12/13;ANDONAEGUI;1000;160.0;175000;;1093.8;0.0;PARQUE CHAS;15
-58.47871835520499;-34.58844664700483;2012/12/13;ANDONAEGUI;1200;369.0;280000;;758.8;0.0;PARQUE CHAS;15
-58.489980086807918;-34.576416572081477;2012/12/13;ANDONAEGUI;2400;420.0;897000;;2135.7;0.0;VILLA URQUIZA;12
-58.446087564879157;-34.616116279169937;2012/12/14;ARANGUREN, JUAN F., Dr.;1000;335.0;515000;;1537.3;0.0;CABALLITO;6
-58.454435226450805;-34.619408095443667;2012/12/07;ARANGUREN, JUAN F., Dr.;1600;390.0;670000;;1717.9;0.0;CABALLITO;6
-58.460321236864395;-34.621420440881721;2012/12/17;ARANGUREN, JUAN F., Dr.;2000;270.0;420000;;1555.6;0.0;FLORES;7
-58.484161230755049;-34.628430742496533;2012/12/17;ARANGUREN, JUAN F., Dr.;3900;221.0;360000;;1629.0;0.0;FLORESTA;10
-58.43065814606571;-34.595652670895596;2012/12/13;ARAOZ;1000;250.0;330000;;1320.0;0.0;VILLA CRESPO;15
-58.418037399098381;-34.587458964086515;2012/12/14;ARAOZ;2300;599.0;2850000;;4757.9;0.0;PALERMO;14
-58.436311462280337;-34.615671761704874;2012/12/10;ARAOZ ALFARO, GREGORIO, DR;400;128.0;385000;;3007.8;0.0;CABALLITO;6
-58.355056639074057;-34.6359798789412;2012/12/07;ARAOZ DE LAMADRID, G., GRAL.;200;290.0;55000;;189.7;0.0;BOCA;4
-58.372948780403021;-34.640596980570621;2012/12/04;ARAOZ DE LAMADRID, G., GRAL.;1500;400.0;480000;;1200.0;0.0;BARRACAS;4
-58.498630279050062;-34.645999635963662;2012/12/17;ARAUJO;900;213.0;259000;;1216.0;0.0;MATADEROS;9
-58.429404301044592;-34.571779947456719;2012/12/11;ARCE;200;342.0;0;4200000;2511.4;12280.7;PALERMO;14
-58.432482474523219;-34.570148468136821;2012/12/11;ARCE;500;234.0;750000;;3205.1;0.0;PALERMO;14
-58.447889626477277;-34.566791938626352;2012/12/10;ARCOS;1400;260.0;0;3300000;2595.6;12692.3;PALERMO;14
-58.464714073319612;-34.548340199785876;2012/12/14;ARCOS;3500;123.0;268000;;2178.9;0.0;NUÑEZ;13
-58.451633586499483;-34.592231883636842;2012/12/13;ARENAL, CONCEPCION;4400;563.0;420000;;746.0;0.0;CHACARITA;15
-58.452500115649968;-34.593006399802363;2012/12/07;ARENAL, CONCEPCION;4500;480.0;290000;;604.2;0.0;CHACARITA;15
-58.441128735496271;-34.610220524714478;2012/12/14;ARENGREEN;600;309.0;670000;;2168.3;0.0;CABALLITO;6
-58.441518363234501;-34.581717303225474;2012/12/14;AREVALO;1600;420.0;380000;;904.8;0.0;PALERMO;14
-58.437703919725458;-34.578386719945186;2012/12/14;AREVALO;2000;319.0;1000000;;3134.8;0.0;PALERMO;14
-58.436789397063137;-34.577588704600714;2012/12/11;AREVALO;2100;160.0;0;3000000;3834.4;18750.0;PALERMO;14
-58.435166558457517;-34.576174012489119;2012/12/14;AREVALO;2300;187.0;590000;;3155.1;0.0;PALERMO;14
-58.43205966248177;-34.572844184162392;2012/12/17;AREVALO;2800;500.0;600000;;1200.0;0.0;PALERMO;14
-58.431318614762674;-34.571989250399525;2012/12/17;AREVALO;2900;277.0;650000;;2346.6;0.0;PALERMO;14
-58.426819129170909;-34.597881623205126;2012/12/11;ARGAÑARAS;10;472.0;720000;;1525.4;0.0;VILLA CRESPO;15
-58.427927801257368;-34.596816841464133;2012/12/14;ARGAÑARAS;100;517.0;720000;;1392.6;0.0;VILLA CRESPO;15
-58.474813155719445;-34.623697741767977;2012/12/10;ARGERICH;800;288.0;650000;;2256.9;0.0;FLORES;7
-58.481231290511374;-34.614205406619362;2012/10/11;ARGERICH;1800;287.0;420000;;1463.4;0.0;VILLA SANTA RITA;11
-58.430107974363253;-34.572633492645963;2012/12/17;ARGUIBEL, ANDRES;2800;378.0;0;3000000;1623.0;7936.5;PALERMO;14
-58.478014043672616;-34.543999135916536;2012/12/13;ARIAS;2900;375.0;289000;;770.7;0.0;SAAVEDRA;12
-58.478014043672616;-34.543999135916536;2012/12/13;ARIAS;2900;2500.0;1650000;;660.0;0.0;SAAVEDRA;12
-58.475660055793163;-34.584116614700989;2012/12/13;ARISMENDI;2600;315.0;520000;;1650.8;0.0;PARQUE CHAS;15
-58.430385451127485;-34.591311320097304;2012/12/11;ARMENIA;1400;468.0;0;4200000;1835.3;8974.4;PALERMO;14
-58.450640667983947;-34.566992782562743;2012/12/07;ARREDONDO, VIRREY;2400;430.0;0;10710000;5093.5;24907.0;BELGRANO;13
-58.45579860645131;-34.573593763750559;2012/12/11;ARREDONDO, VIRREY;3100;176.0;420000;;2386.4;0.0;COLEGIALES;13
-58.458534174599762;-34.577092910193301;2012/12/11;ARREDONDO, VIRREY;3500;234.0;410000;;1752.1;0.0;COLEGIALES;13
-58.498670552004839;-34.61297243002452;2012/12/17;ARREGUI;4000;424.0;295000;;695.8;0.0;MONTE CASTRO;10
-58.502728045370162;-34.615304691080077;2012/12/10;ARREGUI;4400;672.0;360000;;535.7;0.0;MONTE CASTRO;10
-58.456473443116671;-34.550845893663663;2012/12/14;ARRIBEÑOS;2900;230.0;360000;;1565.2;0.0;NUÑEZ;13
-58.461251972507569;-34.54430477750229;2012/12/14;ARRIBEÑOS;3700;109.0;570000;;5229.4;0.0;NUÑEZ;13
-58.466257913609077;-34.624739502283148;2012/12/17;ARTIGAS, JOSE GERVASIO DE,;500;1200.0;380000;;316.7;0.0;FLORES;7
-58.499349024561781;-34.581845324660932;2012/10/11;ARTIGAS, JOSE GERVASIO DE,;4900;388.0;500000;;1288.7;0.0;VILLA PUEYRREDON;12
-58.504903764136515;-34.575714454909004;2012/12/13;ARTIGAS, JOSE GERVASIO DE,;5700;75.0;300000;;4000.0;0.0;VILLA PUEYRREDON;12
-58.427163505488593;-34.631672254671969;2012/12/14;ASAMBLEA;100;299.0;680000;;2274.2;0.0;PARQUE CHACABUCO;7
-58.447199476729331;-34.637497606877709;2012/12/11;ASAMBLEA;1600;252.0;450000;;1785.7;0.0;PARQUE CHACABUCO;7
-58.495923089061584;-34.59130845302267;2012/12/13;ASUNCION;2900;338.0;270000;;798.8;0.0;AGRONOMIA;15
-58.501689294990925;-34.595208437616087;2012/12/17;ASUNCION;3300;351.0;0;1800000;1048.7;5128.2;VILLA DEVOTO;11
-58.503410091832698;-34.596275394407641;2012/12/17;ASUNCION;3400;351.0;0;2100000;1223.5;5982.9;VILLA DEVOTO;11
-58.434630167672992;-34.586906577932872;2012/12/17;ATACALCO;1700;216.0;339000;;1569.4;0.0;PALERMO;14
-58.497741386327839;-34.625241822503469;2012/12/10;ATAHUALPA;1300;334.0;260000;;778.4;0.0;VELEZ SARSFIELD;10
-58.405591141753128;-34.649091891685195;2012/12/11;ATUEL;1000;160.0;75000;;468.8;0.0;NUEVA POMPEYA;4
-58.415498289393383;-34.637168866313829;2012/12/11;AVALLE;2200;322.0;265000;;823.0;0.0;BOEDO;5
-58.440654183051691;-34.614893515413691;2012/12/14;AVELLANEDA;700;389.0;1000000;;2570.7;0.0;CABALLITO;6
-58.443092292003143;-34.616448314200071;2012/12/07;AVELLANEDA;900;333.0;600000;;1801.8;0.0;CABALLITO;6
-58.444546102236899;-34.617041624787127;2012/12/14;AVELLANEDA;1000;236.0;575000;;2436.4;0.0;CABALLITO;6
-58.462128650853835;-34.623481539070845;2012/12/11;AVELLANEDA;2200;288.0;950000;;3298.6;0.0;FLORES;7
-58.463185677542953;-34.62385244588463;2012/10/11;AVELLANEDA;2300;121.0;380000;;3140.5;0.0;FLORES;7
-58.489195446336012;-34.632600285577865;2012/12/10;AVELLANEDA;4500;200.0;245000;;1225.0;0.0;VELEZ SARSFIELD;10
-58.455989375643682;-34.56975788454892;2012/12/17;AVILES, VIRREY;2800;145.0;440000;;3034.5;0.0;COLEGIALES;13
-58.463397116908503;-34.578001407056028;2012/12/11;AVILES, VIRREY;3800;171.0;270000;;1578.9;0.0;VILLA ORTUZAR;15
-58.395103971647082;-34.60819917319904;2012/12/17;AYACUCHO;100;220.0;370000;;1681.8;0.0;BALVANERA;3
-58.395103971647082;-34.60819917319904;2012/12/04;AYACUCHO;100;2746.0;5500000;;2002.9;0.0;BALVANERA;3
-58.372126813912153;-34.633866527272872;2012/12/04;AZARA;200;534.0;0;2500000;957.4;4681.6;BARRACAS;4
-58.475439209468618;-34.632409638330863;2012/12/07;AZUL;10;224.0;250000;;1116.1;0.0;FLORESTA;10
-58.474907374716139;-34.633581513954198;2012/12/17;AZUL;100;260.0;350000;;1346.2;0.0;FLORESTA;10
-58.473348434922897;-34.637242262137725;2012/12/11;AZUL;500;467.6;540000;;1154.7;0.0;FLORESTA;10
-58.463635527762442;-34.626533476799167;2012/12/11;BACACAY;2400;330.0;160000;;484.8;0.0;FLORES;7
-58.505071435847881;-34.635957681609383;2012/12/17;BACACAY;5600;4000.0;4000000;;1000.0;0.0;VILLA LURO;10
-58.482461620635171;-34.629214317414494;2012/12/11;BAHIA BLANCA;400;708.0;0;3000000;866.5;4237.3;FLORESTA;10
-58.496889918467403;-34.615163460298099;2012/12/11;BAHIA BLANCA;2100;800.0;850000;;1062.5;0.0;MONTE CASTRO;10
-58.49965655472694;-34.612104202279582;2012/12/14;BAHIA BLANCA;2400;380.0;395000;;1039.5;0.0;MONTE CASTRO;10
-58.506786290178773;-34.60416587613684;2012/12/13;BAHIA BLANCA;3300;338.0;0;3150000;1905.8;9319.5;VILLA DEVOTO;11
-58.426019862070049;-34.636032670975638;2012/12/11;BALBASTRO;500;288.0;430000;;1493.1;0.0;PARQUE CHACABUCO;7
-58.463666502568792;-34.563235678449317;2012/12/10;BALBIN, RICARDO, DR.;2400;83.0;330000;;3975.9;0.0;BELGRANO;13
-58.466426443723414;-34.562068167807205;2012/12/17;BALBIN, RICARDO, DR.;2600;214.0;700000;;3271.0;0.0;BELGRANO;13
-58.476244693627905;-34.557937827098492;2012/12/17;BALBIN, RICARDO, DR.;3300;324.0;870000;;2685.2;0.0;COGHLAN;12
-58.477300587951348;-34.557500380062223;2012/12/17;BALBIN, RICARDO, DR.;3400;235.0;749000;;3187.2;0.0;COGHLAN;12
-58.4800829553987;-34.556296899712308;2012/12/13;BALBIN, RICARDO, DR.;3600;365.0;870000;;2383.6;0.0;SAAVEDRA;12
-58.488378773088954;-34.554816374970272;2012/12/13;BALBIN, RICARDO, DR.;4100;392.0;1200000;;3061.2;0.0;SAAVEDRA;12
-58.46700136322891;-34.591760728087998;2012/12/07;BALBOA;400;1071.0;1900000;;1774.0;0.0;PATERNAL;15
-58.477094859745073;-34.634127279332425;2012/12/17;BARADERO;100;309.0;450000;;1456.3;0.0;FLORESTA;10
-58.476249521918788;-34.636016743964419;2012/12/17;BARADERO;300;571.0;650000;;1138.4;0.0;FLORESTA;10
-58.417527406044456;-34.655548202564525;2012/10/11;BARCO CENTENERA del;3500;55.0;62000;;1127.3;0.0;NUEVA POMPEYA;4
-58.522654648551061;-34.637999915798382;2012/12/17;BARRAGAN;200;2530.0;2200000;;869.6;0.0;LINIERS;9
-58.52303355983338;-34.635987746467919;2012/12/11;BARRAGAN;400;168.0;180000;;1071.4;0.0;LINIERS;9
-58.478970773464795;-34.59032363418445;2012/12/13;BARZANA;1100;492.0;298000;;605.7;0.0;PARQUE CHAS;15
-58.47985765883606;-34.589286954348559;2012/12/13;BARZANA;1200;176.0;325000;;1846.6;0.0;PARQUE CHAS;15
-58.485994276210462;-34.581775355322215;2012/12/13;BARZANA;1900;100.0;230000;;2300.0;0.0;VILLA URQUIZA;12
-58.456814392970408;-34.602867394627282;2012/12/13;BATALLA DEL PARI;1000;131.0;400000;;3053.4;0.0;VILLA CRESPO;15
-58.476975675101492;-34.587086727459109;2012/12/13;BAUNESS;1200;344.0;450000;;1308.1;0.0;PARQUE CHAS;15
-58.476975675101492;-34.587086727459109;2012/12/17;BAUNESS;1200;408.0;0;4140000;2075.1;10147.1;PARQUE CHAS;15
-58.483981290601001;-34.579026876262638;2012/12/13;BAUNESS;2000;248.0;900000;;3629.0;0.0;VILLA URQUIZA;12
-58.451301653943666;-34.54762809207589;2012/12/17;BAVIO, ERNESTO A.;3100;160.0;215000;;1343.8;0.0;BELGRANO;13
-58.43363177106594;-34.621122553545838;2012/12/14;BEAUCHEF;400;230.0;690000;;3000.0;0.0;CABALLITO;6
-58.432468825008804;-34.626504081822496;2012/12/10;BEAUCHEF;800;306.0;490000;;1601.3;0.0;CABALLITO;6
-58.499950400712045;-34.566965456126361;2012/12/13;BEETHOVEN;3500;168.0;189000;;1125.0;0.0;VILLA URQUIZA;12
-58.490787296413863;-34.593047210910228;2012/10/11;BEIRO, FRANCISCO;2600;150.0;145000;;966.7;0.0;AGRONOMIA;15
-58.506060944431191;-34.602484148342683;2012/12/17;BEIRO, FRANCISCO;3800;387.0;0;3600000;1902.3;9302.3;VILLA DEL PARQUE;11
-58.511127464751176;-34.605616237461057;2012/12/13;BEIRO, FRANCISCO;4300;450.0;1200000;;2666.7;0.0;VILLA DEVOTO;11
-58.514160101117099;-34.607483565074858;2012/12/13;BEIRO, FRANCISCO;4500;176.0;530000;;3011.4;0.0;VILLA DEVOTO;11
-58.515413931608975;-34.608256017442528;2012/12/17;BEIRO, FRANCISCO;4600;260.0;950000;;3653.8;0.0;VILLA DEVOTO;11
-58.520305686425274;-34.611247329558381;2012/12/13;BEIRO, FRANCISCO;5000;193.0;540000;;2797.9;0.0;VILLA DEVOTO;11
-58.457278226933887;-34.60611072875043;2012/12/10;BELAUSTEGUI, LUIS, Dr.;1200;160.0;165000;;1031.3;0.0;CABALLITO;6
-58.46208338588265;-34.608510229086676;2012/12/07;BELAUSTEGUI, LUIS, Dr.;1600;170.0;240000;;1411.8;0.0;CABALLITO;6
-58.474744436274719;-34.615188675584875;2012/12/13;BELAUSTEGUI, LUIS, Dr.;2700;120.0;200000;;1666.7;0.0;VILLA GRAL. MITRE;11
-58.481118573558312;-34.618547023133118;2012/12/13;BELAUSTEGUI, LUIS, Dr.;3200;280.0;240000;;857.1;0.0;VILLA SANTA RITA;11
-58.373275615491359;-34.612690527851917;2012/12/14;BELGRANO;500;380.0;1200000;;3157.9;0.0;MONSERRAT;1
-58.393188765901868;-34.614066724493199;2012/10/11;BELGRANO;1900;795.0;1900000;;2389.9;0.0;BALVANERA;3
-58.393188765901868;-34.614066724493199;2012/10/11;BELGRANO;1900;3177.0;1650000;;519.4;0.0;BALVANERA;3
-58.482657787594725;-34.635429772007107;2012/12/13;BENEDETTI, OSVALDO E., Dip.Nac.;100;240.0;340000;;1416.7;0.0;VELEZ SARSFIELD;10
-58.524401696644645;-34.608175337055982;2012/12/13;BERMUDEZ;3700;130.0;215000;;1653.8;0.0;VILLA DEVOTO;11
